local,raca_cor,ano,genero,idade,taxa_ocupacao
Nordeste,Parda,2015,Masc,60-65,"97,4%"
Nordeste,Parda,2015,Masc,66+,"98,4%"
Nordeste,Parda,2015,Masc,Total,"91,0%"
Nordeste,Parda,2015,Fem,14-19,"68,0%"
Nordeste,Parda,2015,Fem,20-29,"81,3%"
Nordeste,Parda,2015,Fem,30-39,"89,2%"
Nordeste,Parda,2015,Fem,40-49,"92,5%"
Nordeste,Parda,2015,Fem,50-59,"96,1%"
Nordeste,Parda,2015,Fem,60-65,"97,9%"
Nordeste,Parda,2015,Fem,66+,"98,4%"
Nordeste,Parda,2015,Fem,Total,"87,3%"
Nordeste,Parda,2015,Total,14-19,"74,5%"
Nordeste,Parda,2015,Total,20-29,"84,7%"
Nordeste,Parda,2015,Total,30-39,"91,4%"
Nordeste,Parda,2015,Total,40-49,"94,1%"
Nordeste,Parda,2015,Total,50-59,"94,7%"
Nordeste,Parda,2015,Total,60-65,"97,6%"
Nordeste,Parda,2015,Total,66+,"98,4%"
Nordeste,Parda,2015,Total,Total,"89,5%"
Nordeste,Parda,2016,Masc,14-19,"65,6%"
Nordeste,Parda,2016,Masc,20-29,"81,9%"
Nordeste,Parda,2016,Masc,30-39,"90,0%"
Nordeste,Parda,2016,Masc,40-49,"92,4%"
Nordeste,Parda,2016,Masc,50-59,"92,5%"
Nordeste,Parda,2016,Masc,60-65,"94,8%"
Nordeste,Parda,2016,Masc,66+,"96,7%"
Nordeste,Parda,2016,Masc,Total,"87,3%"
Nordeste,Parda,2016,Fem,14-19,"50,3%"
Nordeste,Parda,2016,Fem,20-29,"75,6%"
Nordeste,Parda,2016,Fem,30-39,"86,0%"
Nordeste,Parda,2016,Fem,40-49,"90,1%"
Nordeste,Parda,2016,Fem,50-59,"95,7%"
Nordeste,Parda,2016,Fem,60-65,"98,1%"
Nordeste,Parda,2016,Fem,66+,"98,2%"
Nordeste,Parda,2016,Fem,Total,"83,3%"
Nordeste,Parda,2016,Total,14-19,"59,5%"
Nordeste,Parda,2016,Total,20-29,"79,3%"
Nordeste,Parda,2016,Total,30-39,"88,3%"
Nordeste,Parda,2016,Total,40-49,"91,4%"
Nordeste,Parda,2016,Total,50-59,"93,8%"
Nordeste,Parda,2016,Total,60-65,"95,9%"
Nordeste,Parda,2016,Total,66+,"97,1%"
Nordeste,Parda,2016,Total,Total,"85,7%"
Nordeste,Parda,2017,Masc,14-19,"67,3%"
Nordeste,Parda,2017,Masc,20-29,"80,3%"
Nordeste,Parda,2017,Masc,30-39,"88,7%"
Nordeste,Parda,2017,Masc,40-49,"90,6%"
Nordeste,Parda,2017,Masc,50-59,"92,1%"
Nordeste,Parda,2017,Masc,60-65,"95,2%"
Nordeste,Parda,2017,Masc,66+,"96,7%"
Nordeste,Parda,2017,Masc,Total,"86,1%"
Nordeste,Parda,2017,Fem,14-19,"56,9%"
Nordeste,Parda,2017,Fem,20-29,"74,8%"
Nordeste,Parda,2017,Fem,30-39,"83,6%"
Nordeste,Parda,2017,Fem,40-49,"89,3%"
Nordeste,Parda,2017,Fem,50-59,"94,0%"
Nordeste,Parda,2017,Fem,60-65,"95,4%"
Nordeste,Parda,2017,Fem,66+,"98,1%"
Nordeste,Parda,2017,Fem,Total,"82,4%"
Nordeste,Parda,2017,Total,14-19,"63,3%"
Nordeste,Parda,2017,Total,20-29,"77,9%"
Nordeste,Parda,2017,Total,30-39,"86,5%"
Nordeste,Parda,2017,Total,40-49,"90,1%"
Nordeste,Parda,2017,Total,50-59,"92,8%"
Nordeste,Parda,2017,Total,60-65,"95,3%"
Nordeste,Parda,2017,Total,66+,"97,1%"
Nordeste,Parda,2017,Total,Total,"84,6%"
Nordeste,Parda,2018,Masc,14-19,"64,2%"
Nordeste,Parda,2018,Masc,20-29,"79,1%"
Nordeste,Parda,2018,Masc,30-39,"89,2%"
Nordeste,Parda,2018,Masc,40-49,"90,8%"
Nordeste,Parda,2018,Masc,50-59,"91,9%"
Nordeste,Parda,2018,Masc,60-65,"95,1%"
Nordeste,Parda,2018,Masc,66+,"95,7%"
Nordeste,Parda,2018,Masc,Total,"85,9%"
Nordeste,Parda,2018,Fem,14-19,"55,6%"
Nordeste,Parda,2018,Fem,20-29,"73,7%"
Nordeste,Parda,2018,Fem,30-39,"85,4%"
Nordeste,Parda,2018,Fem,40-49,"89,9%"
Nordeste,Parda,2018,Fem,50-59,"94,0%"
Nordeste,Parda,2018,Fem,60-65,"97,5%"
Nordeste,Parda,2018,Fem,66+,"98,0%"
Nordeste,Parda,2018,Fem,Total,"82,9%"
Nordeste,Parda,2018,Total,14-19,"60,7%"
Nordeste,Parda,2018,Total,20-29,"76,9%"
Nordeste,Parda,2018,Total,30-39,"87,6%"
Nordeste,Parda,2018,Total,40-49,"90,4%"
Nordeste,Parda,2018,Total,50-59,"92,7%"
Nordeste,Parda,2018,Total,60-65,"95,9%"
Nordeste,Parda,2018,Total,66+,"96,4%"
Nordeste,Parda,2018,Total,Total,"84,6%"
Nordeste,Parda,2019,Masc,14-19,"68,6%"
Nordeste,Parda,2019,Masc,20-29,"82,0%"
Nordeste,Parda,2019,Masc,30-39,"89,6%"
Nordeste,Parda,2019,Masc,40-49,"92,3%"
Nordeste,Parda,2019,Masc,50-59,"91,9%"
Nordeste,Parda,2019,Masc,60-65,"94,3%"
Nordeste,Parda,2019,Masc,66+,"95,3%"
Nordeste,Parda,2019,Masc,Total,"87,5%"
Nordeste,Parda,2019,Fem,14-19,"55,3%"
Nordeste,Parda,2019,Fem,20-29,"73,3%"
Nordeste,Parda,2019,Fem,30-39,"84,2%"
Nordeste,Parda,2019,Fem,40-49,"89,5%"
Nordeste,Parda,2019,Fem,50-59,"91,8%"
Nordeste,Parda,2019,Fem,60-65,"96,8%"
Nordeste,Parda,2019,Fem,66+,"97,8%"
Nordeste,Parda,2019,Fem,Total,"82,5%"
Nordeste,Parda,2019,Total,14-19,"63,4%"
Nordeste,Parda,2019,Total,20-29,"78,3%"
Nordeste,Parda,2019,Total,30-39,"87,3%"
Nordeste,Parda,2019,Total,40-49,"91,1%"
Nordeste,Parda,2019,Total,50-59,"91,9%"
Nordeste,Parda,2019,Total,60-65,"95,2%"
Nordeste,Parda,2019,Total,66+,"96,1%"
Nordeste,Parda,2019,Total,Total,"85,4%"
Nordeste,Parda,2020,Masc,14-19,"59,5%"
Nordeste,Parda,2020,Masc,20-29,"77,9%"
Nordeste,Parda,2020,Masc,30-39,"87,8%"
Nordeste,Parda,2020,Masc,40-49,"87,4%"
Nordeste,Parda,2020,Masc,50-59,"89,3%"
Nordeste,Parda,2020,Masc,60-65,"91,0%"
Nordeste,Parda,2020,Masc,66+,"97,6%"
Nordeste,Parda,2020,Masc,Total,"84,2%"
Nordeste,Parda,2020,Fem,20-29,"68,7%"
Nordeste,Parda,2020,Fem,30-39,"82,7%"
Nordeste,Parda,2020,Fem,40-49,"86,6%"
Nordeste,Parda,2020,Fem,50-59,"90,2%"
Nordeste,Parda,2020,Fem,60-65,"97,8%"
Nordeste,Parda,2020,Fem,66+,"93,3%"
Nordeste,Parda,2020,Fem,Total,"79,6%"
Nordeste,Parda,2020,Fem,14-19,"30,8%"
Nordeste,Parda,2020,Total,20-29,"74,1%"
Nordeste,Parda,2020,Total,30-39,"85,7%"
Nordeste,Parda,2020,Total,40-49,"87,1%"
Nordeste,Parda,2020,Total,50-59,"89,7%"
Nordeste,Parda,2020,Total,60-65,"93,6%"
Nordeste,Parda,2020,Total,66+,"96,1%"
Nordeste,Parda,2020,Total,Total,"82,3%"
Nordeste,Parda,2020,Total,14-19,"40,0%"
Nordeste,Parda,2021,Masc,20-29,"78,0%"
Nordeste,Parda,2021,Masc,30-39,"86,8%"
Nordeste,Parda,2021,Masc,40-49,"90,9%"
Nordeste,Parda,2021,Masc,50-59,"88,8%"
Nordeste,Parda,2021,Masc,60-65,"92,6%"
Nordeste,Parda,2021,Masc,66+,"98,5%"
Nordeste,Parda,2021,Masc,Total,"84,5%"
Nordeste,Parda,2021,Masc,14-19,"58,2%"
Nordeste,Parda,2021,Fem,20-29,"65,6%"
Nordeste,Parda,2021,Fem,30-39,"77,5%"
Nordeste,Parda,2021,Fem,40-49,"82,4%"
Nordeste,Parda,2021,Fem,50-59,"89,9%"
Nordeste,Parda,2021,Fem,60-65,"94,5%"
Nordeste,Parda,2021,Fem,66+,"95,9%"
Nordeste,Parda,2021,Fem,Total,"75,7%"
Nordeste,Parda,2021,Fem,14-19,"40,6%"
Nordeste,Parda,2021,Total,20-29,"72,8%"
Nordeste,Parda,2021,Total,30-39,"82,8%"
Nordeste,Parda,2021,Total,40-49,"87,3%"
Nordeste,Parda,2021,Total,50-59,"89,2%"
Nordeste,Parda,2021,Total,60-65,"93,3%"
Nordeste,Parda,2021,Total,66+,"97,8%"
Nordeste,Parda,2021,Total,Total,"80,9%"
Nordeste,Parda,2021,Total,14-19,"51,8%"
Nordeste,Parda,2022,Masc,14-19,"67,8%"
Nordeste,Parda,2022,Masc,20-29,"84,8%"
Nordeste,Parda,2022,Masc,30-39,"92,1%"
Nordeste,Parda,2022,Masc,40-49,"92,9%"
Nordeste,Parda,2022,Masc,50-59,"92,5%"
Nordeste,Parda,2022,Masc,60-65,"93,2%"
Nordeste,Parda,2022,Masc,66+,"98,4%"
Nordeste,Parda,2022,Masc,Total,"89,1%"
Nordeste,Parda,2022,Fem,14-19,"59,2%"
Nordeste,Parda,2022,Fem,20-29,"74,0%"
Nordeste,Parda,2022,Fem,30-39,"86,0%"
Nordeste,Parda,2022,Fem,40-49,"89,7%"
Nordeste,Parda,2022,Fem,50-59,"92,1%"
Nordeste,Parda,2022,Fem,60-65,"95,8%"
Nordeste,Parda,2022,Fem,66+,"98,6%"
Nordeste,Parda,2022,Fem,Total,"83,5%"
Nordeste,Parda,2022,Total,14-19,"64,5%"
Nordeste,Parda,2022,Total,20-29,"80,2%"
Nordeste,Parda,2022,Total,30-39,"89,4%"
Nordeste,Parda,2022,Total,40-49,"91,5%"
Nordeste,Parda,2022,Total,50-59,"92,3%"
Nordeste,Parda,2022,Total,60-65,"94,1%"
Nordeste,Parda,2022,Total,66+,"98,4%"
Nordeste,Parda,2022,Total,Total,"86,7%"
Nordeste,Preta,2012,Masc,14-19,"80,3%"
Nordeste,Preta,2012,Masc,20-29,"88,5%"
Nordeste,Preta,2012,Masc,30-39,"94,3%"
Nordeste,Preta,2012,Masc,40-49,"94,5%"
Nordeste,Preta,2012,Masc,50-59,"95,9%"
Nordeste,Preta,2012,Masc,60-65,"97,8%"
Nordeste,Preta,2012,Masc,66+,"100,0%"
Nordeste,Preta,2012,Masc,Total,"92,1%"
Nordeste,Preta,2012,Fem,14-19,"58,3%"
Nordeste,Preta,2012,Fem,20-29,"80,8%"
Nordeste,Preta,2012,Fem,30-39,"87,6%"
Nordeste,Preta,2012,Fem,40-49,"91,6%"
Nordeste,Preta,2012,Fem,50-59,"95,4%"
Nordeste,Preta,2012,Fem,60-65,"98,5%"
Nordeste,Preta,2012,Fem,66+,"100,0%"
Nordeste,Preta,2012,Fem,Total,"85,6%"
Nordeste,Preta,2012,Total,14-19,"71,1%"
Nordeste,Preta,2012,Total,20-29,"85,3%"
Nordeste,Preta,2012,Total,30-39,"91,5%"
Nordeste,Preta,2012,Total,40-49,"93,2%"
Nordeste,Preta,2012,Total,50-59,"95,7%"
Nordeste,Preta,2012,Total,60-65,"98,0%"
Nordeste,Preta,2012,Total,66+,"100,0%"
Nordeste,Preta,2012,Total,Total,"89,4%"
Nordeste,Preta,2013,Masc,14-19,"76,4%"
Nordeste,Preta,2013,Masc,20-29,"86,8%"
Nordeste,Preta,2013,Masc,30-39,"95,0%"
Nordeste,Preta,2013,Masc,40-49,"97,5%"
Nordeste,Preta,2013,Masc,50-59,"92,2%"
Nordeste,Preta,2013,Masc,60-65,"97,5%"
Nordeste,Preta,2013,Masc,66+,"99,7%"
Nordeste,Preta,2013,Masc,Total,"91,5%"
Nordeste,Preta,2013,Fem,14-19,"70,4%"
Nordeste,Preta,2013,Fem,20-29,"74,5%"
Nordeste,Preta,2013,Fem,30-39,"88,9%"
Nordeste,Preta,2013,Fem,40-49,"93,2%"
Nordeste,Preta,2013,Fem,50-59,"97,0%"
Nordeste,Preta,2013,Fem,60-65,"91,9%"
Nordeste,Preta,2013,Fem,66+,"100,0%"
Nordeste,Preta,2013,Fem,Total,"85,9%"
Nordeste,Preta,2013,Total,14-19,"74,2%"
Nordeste,Preta,2013,Total,20-29,"82,0%"
Nordeste,Preta,2013,Total,30-39,"92,6%"
Nordeste,Preta,2013,Total,40-49,"95,6%"
Nordeste,Preta,2013,Total,50-59,"94,1%"
Nordeste,Preta,2013,Total,60-65,"95,4%"
Nordeste,Preta,2013,Total,66+,"99,7%"
Nordeste,Preta,2013,Total,Total,"89,3%"
Nordeste,Preta,2014,Masc,14-19,"75,6%"
Nordeste,Preta,2014,Masc,20-29,"87,7%"
Nordeste,Preta,2014,Masc,30-39,"95,0%"
Nordeste,Preta,2014,Masc,40-49,"96,1%"
Nordeste,Preta,2014,Masc,50-59,"97,7%"
Nordeste,Preta,2014,Masc,60-65,"94,1%"
Nordeste,Preta,2014,Masc,66+,"99,3%"
Nordeste,Preta,2014,Masc,Total,"92,4%"
Nordeste,Preta,2014,Fem,14-19,"55,3%"
Nordeste,Preta,2014,Fem,20-29,"80,1%"
Nordeste,Preta,2014,Fem,30-39,"85,3%"
Nordeste,Preta,2014,Fem,40-49,"94,2%"
Nordeste,Preta,2014,Fem,50-59,"95,0%"
Nordeste,Preta,2014,Fem,60-65,"100,0%"
Nordeste,Preta,2014,Fem,66+,"100,0%"
Nordeste,Preta,2014,Fem,Total,"85,2%"
Nordeste,Preta,2014,Total,14-19,"66,2%"
Nordeste,Preta,2014,Total,20-29,"84,4%"
Nordeste,Preta,2014,Total,30-39,"91,0%"
Nordeste,Preta,2014,Total,40-49,"95,3%"
Nordeste,Preta,2014,Total,50-59,"96,6%"
Nordeste,Preta,2014,Total,60-65,"96,3%"
Nordeste,Preta,2014,Total,66+,"99,6%"
Nordeste,Preta,2014,Total,Total,"89,4%"
Nordeste,Preta,2015,Masc,14-19,"76,4%"
Nordeste,Preta,2015,Masc,20-29,"85,9%"
Nordeste,Preta,2015,Masc,30-39,"93,7%"
Nordeste,Preta,2015,Masc,40-49,"93,3%"
Nordeste,Preta,2015,Masc,50-59,"95,1%"
Nordeste,Preta,2015,Masc,60-65,"94,7%"
Nordeste,Preta,2015,Masc,66+,"99,2%"
Nordeste,Preta,2015,Masc,Total,"90,7%"
Nordeste,Preta,2015,Fem,14-19,"68,3%"
Nordeste,Preta,2015,Fem,20-29,"77,7%"
Nordeste,Preta,2015,Fem,30-39,"89,3%"
Nordeste,Preta,2015,Fem,40-49,"94,3%"
Nordeste,Preta,2015,Fem,50-59,"96,6%"
Nordeste,Preta,2015,Fem,60-65,"93,4%"
Nordeste,Preta,2015,Fem,66+,"100,0%"
Nordeste,Preta,2015,Fem,Total,"87,1%"
Nordeste,Preta,2015,Total,14-19,"73,2%"
Nordeste,Preta,2015,Total,20-29,"82,3%"
Nordeste,Preta,2015,Total,30-39,"91,8%"
Nordeste,Preta,2015,Total,40-49,"93,7%"
Nordeste,Preta,2015,Total,50-59,"95,7%"
Nordeste,Preta,2015,Total,60-65,"94,2%"
Nordeste,Preta,2015,Total,66+,"99,4%"
Nordeste,Preta,2015,Total,Total,"89,2%"
Nordeste,Preta,2016,Masc,14-19,"61,3%"
Nordeste,Preta,2016,Masc,20-29,"81,8%"
Nordeste,Preta,2016,Masc,30-39,"88,2%"
Nordeste,Preta,2016,Masc,40-49,"91,7%"
Nordeste,Preta,2016,Masc,50-59,"89,5%"
Nordeste,Preta,2016,Masc,60-65,"91,7%"
Nordeste,Preta,2016,Masc,66+,"97,2%"
Nordeste,Preta,2016,Masc,Total,"86,2%"
Nordeste,Preta,2016,Fem,14-19,"57,9%"
Nordeste,Preta,2016,Fem,20-29,"74,0%"
Nordeste,Preta,2016,Fem,30-39,"83,6%"
Nordeste,Preta,2016,Fem,40-49,"89,8%"
Nordeste,Preta,2016,Fem,50-59,"90,6%"
Nordeste,Preta,2016,Fem,60-65,"96,9%"
Nordeste,Preta,2016,Fem,66+,"100,0%"
Nordeste,Preta,2016,Fem,Total,"82,4%"
Nordeste,Preta,2016,Total,14-19,"59,7%"
Nordeste,Preta,2016,Total,20-29,"78,5%"
Nordeste,Preta,2016,Total,30-39,"86,2%"
Nordeste,Preta,2016,Total,40-49,"90,9%"
Nordeste,Preta,2016,Total,50-59,"89,9%"
Nordeste,Preta,2016,Total,60-65,"93,7%"
Nordeste,Preta,2016,Total,66+,"98,1%"
Nordeste,Preta,2016,Total,Total,"84,6%"
Nordeste,Preta,2017,Masc,14-19,"69,7%"
Nordeste,Preta,2017,Masc,20-29,"83,2%"
Nordeste,Preta,2017,Masc,30-39,"88,3%"
Nordeste,Preta,2017,Masc,40-49,"86,9%"
Nordeste,Preta,2017,Masc,50-59,"90,7%"
Nordeste,Preta,2017,Masc,60-65,"91,0%"
Nordeste,Preta,2017,Masc,66+,"93,2%"
Nordeste,Preta,2017,Masc,Total,"86,2%"
Nordeste,Preta,2017,Fem,14-19,"49,8%"
Nordeste,Preta,2017,Fem,20-29,"73,0%"
Nordeste,Preta,2017,Fem,30-39,"81,6%"
Nordeste,Preta,2017,Fem,40-49,"86,7%"
Nordeste,Preta,2017,Fem,50-59,"93,3%"
Nordeste,Preta,2017,Fem,60-65,"95,9%"
Nordeste,Preta,2017,Fem,66+,"100,0%"
Nordeste,Preta,2017,Fem,Total,"80,7%"
Nordeste,Preta,2017,Total,14-19,"60,5%"
Nordeste,Preta,2017,Total,20-29,"78,9%"
Nordeste,Preta,2017,Total,30-39,"85,4%"
Nordeste,Preta,2017,Total,40-49,"86,8%"
Nordeste,Preta,2017,Total,50-59,"91,7%"
Nordeste,Preta,2017,Total,60-65,"92,7%"
Nordeste,Preta,2017,Total,66+,"96,1%"
Nordeste,Preta,2017,Total,Total,"83,9%"
Nordeste,Preta,2018,Masc,14-19,"60,1%"
Nordeste,Preta,2018,Masc,20-29,"80,2%"
Nordeste,Preta,2018,Masc,30-39,"88,3%"
Nordeste,Preta,2018,Masc,40-49,"89,6%"
Nordeste,Preta,2018,Masc,50-59,"90,5%"
Nordeste,Preta,2018,Masc,60-65,"93,4%"
Nordeste,Preta,2018,Masc,66+,"95,9%"
Nordeste,Preta,2018,Masc,Total,"85,3%"
Nordeste,Preta,2018,Fem,14-19,"39,0%"
Nordeste,Preta,2018,Fem,20-29,"75,3%"
Nordeste,Preta,2018,Fem,30-39,"83,4%"
Nordeste,Preta,2018,Fem,40-49,"89,1%"
Nordeste,Preta,2018,Fem,50-59,"91,4%"
Nordeste,Preta,2018,Fem,60-65,"96,9%"
Nordeste,Preta,2018,Fem,66+,"96,8%"
Nordeste,Preta,2018,Fem,Total,"81,9%"
Nordeste,Preta,2018,Total,14-19,"52,5%"
Nordeste,Preta,2018,Total,20-29,"78,0%"
Nordeste,Preta,2018,Total,30-39,"86,3%"
Nordeste,Preta,2018,Total,40-49,"89,4%"
Nordeste,Preta,2018,Total,50-59,"90,8%"
Nordeste,Preta,2018,Total,60-65,"94,7%"
Nordeste,Preta,2018,Total,66+,"96,3%"
Nordeste,Preta,2018,Total,Total,"83,9%"
Nordeste,Preta,2019,Masc,14-19,"60,1%"
Nordeste,Preta,2019,Masc,20-29,"80,9%"
Nordeste,Preta,2019,Masc,30-39,"90,4%"
Nordeste,Preta,2019,Masc,40-49,"91,1%"
Nordeste,Preta,2019,Masc,50-59,"92,8%"
Nordeste,Preta,2019,Masc,60-65,"86,2%"
Nordeste,Preta,2019,Masc,66+,"97,9%"
Nordeste,Preta,2019,Masc,Total,"86,5%"
Nordeste,Preta,2019,Fem,14-19,"46,9%"
Nordeste,Preta,2019,Fem,20-29,"68,1%"
Nordeste,Preta,2019,Fem,30-39,"82,1%"
Nordeste,Preta,2019,Fem,40-49,"87,7%"
Nordeste,Preta,2019,Fem,50-59,"87,9%"
Nordeste,Preta,2019,Fem,60-65,"95,4%"
Nordeste,Preta,2019,Fem,66+,"97,5%"
Nordeste,Preta,2019,Fem,Total,"78,6%"
Nordeste,Preta,2019,Total,14-19,"54,1%"
Nordeste,Preta,2019,Total,20-29,"75,4%"
Nordeste,Preta,2019,Total,30-39,"86,8%"
Nordeste,Preta,2019,Total,40-49,"89,6%"
Nordeste,Preta,2019,Total,50-59,"90,7%"
Nordeste,Preta,2019,Total,60-65,"89,3%"
Nordeste,Preta,2019,Total,66+,"97,8%"
Nordeste,Preta,2019,Total,Total,"83,1%"
Nordeste,Preta,2020,Masc,14-19,"48,2%"
Nordeste,Preta,2020,Masc,20-29,"72,1%"
Nordeste,Preta,2020,Masc,30-39,"85,2%"
Nordeste,Preta,2020,Masc,40-49,"88,2%"
Nordeste,Preta,2020,Masc,50-59,"81,2%"
Nordeste,Preta,2020,Masc,60-65,"90,9%"
Nordeste,Preta,2020,Masc,66+,"100,0%"
Nordeste,Preta,2020,Masc,Total,"80,9%"
Nordeste,Preta,2020,Fem,20-29,"64,3%"
Nordeste,Preta,2020,Fem,30-39,"81,4%"
Nordeste,Preta,2020,Fem,40-49,"82,7%"
Nordeste,Preta,2020,Fem,50-59,"83,3%"
Nordeste,Preta,2020,Fem,60-65,"97,4%"
Nordeste,Preta,2020,Fem,66+,"99,2%"
Nordeste,Preta,2020,Fem,Total,"75,7%"
Nordeste,Preta,2020,Fem,14-19,"43,1%"
Nordeste,Preta,2020,Total,20-29,"68,8%"
Nordeste,Preta,2020,Total,30-39,"83,5%"
Nordeste,Preta,2020,Total,40-49,"85,8%"
Nordeste,Preta,2020,Total,50-59,"82,1%"
Nordeste,Preta,2020,Total,60-65,"93,3%"
Nordeste,Preta,2020,Total,66+,"99,7%"
Nordeste,Preta,2020,Total,Total,"78,7%"
Nordeste,Preta,2020,Total,14-19,"52,6%"
Nordeste,Preta,2021,Masc,20-29,"82,5%"
Nordeste,Preta,2021,Masc,30-39,"89,7%"
Nordeste,Preta,2021,Masc,40-49,"88,3%"
Nordeste,Preta,2021,Masc,50-59,"88,0%"
Nordeste,Preta,2021,Masc,60-65,"86,7%"
Nordeste,Preta,2021,Masc,66+,"98,0%"
Nordeste,Preta,2021,Masc,Total,"85,6%"
Nordeste,Preta,2021,Masc,14-19,"60,9%"
Nordeste,Preta,2021,Fem,20-29,"65,0%"
Nordeste,Preta,2021,Fem,30-39,"72,7%"
Nordeste,Preta,2021,Fem,40-49,"82,7%"
Nordeste,Preta,2021,Fem,50-59,"88,2%"
Nordeste,Preta,2021,Fem,60-65,"93,8%"
Nordeste,Preta,2021,Fem,66+,"93,9%"
Nordeste,Preta,2021,Fem,Total,"74,4%"
Nordeste,Preta,2021,Fem,14-19,"41,1%"
Nordeste,Preta,2021,Total,20-29,"74,9%"
Nordeste,Preta,2021,Total,30-39,"82,9%"
Nordeste,Preta,2021,Total,40-49,"85,8%"
Nordeste,Preta,2021,Total,50-59,"88,0%"
Nordeste,Preta,2021,Total,60-65,"88,9%"
Nordeste,Preta,2021,Total,66+,"96,9%"
Nordeste,Preta,2021,Total,Total,"81,0%"
Nordeste,Preta,2021,Total,14-19,"53,4%"
Nordeste,Preta,2022,Masc,14-19,"69,5%"
Nordeste,Preta,2022,Masc,20-29,"84,1%"
Nordeste,Preta,2022,Masc,30-39,"91,1%"
Nordeste,Preta,2022,Masc,40-49,"91,7%"
Nordeste,Preta,2022,Masc,50-59,"91,9%"
Nordeste,Preta,2022,Masc,60-65,"92,4%"
Nordeste,Preta,2022,Masc,66+,"96,7%"
Nordeste,Preta,2022,Masc,Total,"88,7%"
Nordeste,Preta,2022,Fem,14-19,"38,4%"
Nordeste,Preta,2022,Fem,20-29,"70,2%"
Nordeste,Preta,2022,Fem,30-39,"85,7%"
Nordeste,Preta,2022,Fem,40-49,"88,5%"
Nordeste,Preta,2022,Fem,50-59,"93,9%"
Nordeste,Preta,2022,Fem,60-65,"94,8%"
Nordeste,Preta,2022,Fem,66+,"98,3%"
Nordeste,Preta,2022,Fem,Total,"81,5%"
Nordeste,Preta,2022,Total,14-19,"55,0%"
Nordeste,Preta,2022,Total,20-29,"78,7%"
Nordeste,Preta,2022,Total,30-39,"88,7%"
Nordeste,Preta,2022,Total,40-49,"90,5%"
Nordeste,Preta,2022,Total,50-59,"92,7%"
Nordeste,Preta,2022,Total,60-65,"93,3%"
Nordeste,Preta,2022,Total,66+,"97,3%"
Nordeste,Preta,2022,Total,Total,"85,8%"
Nordeste,Total,2012,Masc,14-19,"81,9%"
Nordeste,Total,2012,Masc,20-29,"88,6%"
Nordeste,Total,2012,Masc,30-39,"94,2%"
Nordeste,Total,2012,Masc,40-49,"95,0%"
Nordeste,Total,2012,Masc,50-59,"95,6%"
Nordeste,Total,2012,Masc,60-65,"97,9%"
Nordeste,Total,2012,Masc,66+,"98,8%"
Nordeste,Total,2012,Masc,Total,"92,1%"
Nordeste,Total,2012,Fem,14-19,"70,3%"
Nordeste,Total,2012,Fem,20-29,"82,2%"
Nordeste,Total,2012,Fem,30-39,"90,0%"
Nordeste,Total,2012,Fem,40-49,"93,5%"
Nordeste,Total,2012,Fem,50-59,"96,7%"
Nordeste,Total,2012,Fem,60-65,"99,3%"
Nordeste,Total,2012,Fem,66+,"99,8%"
Nordeste,Total,2012,Fem,Total,"88,1%"
Nordeste,Total,2012,Total,14-19,"77,5%"
Nordeste,Total,2012,Total,20-29,"86,0%"
Nordeste,Total,2012,Total,30-39,"92,4%"
Nordeste,Total,2012,Total,40-49,"94,4%"
Nordeste,Total,2012,Total,50-59,"96,1%"
Nordeste,Total,2012,Total,60-65,"98,4%"
Nordeste,Total,2012,Total,66+,"99,0%"
Nordeste,Total,2012,Total,Total,"90,4%"
Nordeste,Total,2013,Masc,14-19,"81,5%"
Nordeste,Total,2013,Masc,20-29,"88,3%"
Nordeste,Total,2013,Masc,30-39,"93,8%"
Nordeste,Total,2013,Masc,40-49,"95,6%"
Nordeste,Total,2013,Masc,50-59,"95,6%"
Nordeste,Total,2013,Masc,60-65,"97,5%"
Nordeste,Total,2013,Masc,66+,"98,9%"
Nordeste,Total,2013,Masc,Total,"92,1%"
Nordeste,Total,2013,Fem,14-19,"72,9%"
Nordeste,Total,2013,Fem,20-29,"81,2%"
Nordeste,Total,2013,Fem,30-39,"90,4%"
Nordeste,Total,2013,Fem,40-49,"93,9%"
Nordeste,Total,2013,Fem,50-59,"96,1%"
Nordeste,Total,2013,Fem,60-65,"97,1%"
Nordeste,Total,2013,Fem,66+,"99,3%"
Nordeste,Total,2013,Fem,Total,"88,2%"
Nordeste,Total,2013,Total,14-19,"78,2%"
Nordeste,Total,2013,Total,20-29,"85,4%"
Nordeste,Total,2013,Total,30-39,"92,4%"
Nordeste,Total,2013,Total,40-49,"94,9%"
Nordeste,Total,2013,Total,50-59,"95,8%"
Nordeste,Total,2013,Total,60-65,"97,3%"
Nordeste,Total,2013,Total,66+,"99,0%"
Nordeste,Total,2013,Total,Total,"90,5%"
Nordeste,Total,2014,Masc,14-19,"84,1%"
Nordeste,Total,2014,Masc,20-29,"89,5%"
Nordeste,Total,2014,Masc,30-39,"94,5%"
Nordeste,Total,2014,Masc,40-49,"96,0%"
Nordeste,Total,2014,Masc,50-59,"96,4%"
Nordeste,Total,2014,Masc,60-65,"97,0%"
Nordeste,Total,2014,Masc,66+,"99,2%"
Nordeste,Total,2014,Masc,Total,"93,0%"
Nordeste,Total,2014,Fem,14-19,"71,0%"
Nordeste,Total,2014,Fem,20-29,"83,3%"
Nordeste,Total,2014,Fem,30-39,"91,3%"
Nordeste,Total,2014,Fem,40-49,"94,8%"
